"customer_id","gender","age","marital_status","dependents","tenure_months","city","state","meal_kind","dietary","meal_type","cook_days_per_week","recipes_per_week","latest_discount_used_pct","uses_other_meal_kits","skips_last_3_months","delivery_issues_last_3mo","app_logins_per_month","recipe_rating","customer_service_rating","price_per_recipe","monthly_charges","total_charges","churn","IMP_income","M_income"
"HF_000156","F",71,"Single",1,1,"Austin","TX","Meat & Veggie","High Protein","Classic",6,5,0.89,"Yes",5,3,28,4,3,11.96,239.2,239.2,1,50060,0
"HF_000157","M",52,"Married",1,28,"Seattle","WA","Pescatarian","Low Sugar","Quick & Easy",7,3,0.35,"No",2,1,25,4,4,9.67,116.04,3249.12,0,120256,0
"HF_000158","F",67,"Married",1,29,"Oakland","CA","Pescatarian","Plant Based","Classic",1,3,0.77,"Yes",5,1,24,2,2,11.09,133.08,3859.32,0,112320,0
"HF_000159","F",42,"Single",1,7,"Charlotte","NC","Veggie","Low Carb","Premium",6,2,0.04,"Yes",4,2,9,4,5,12.53,100.24,701.68,0,106469,0
"HF_000160","F",32,"Single",3,55,"Austin","TX","Veggie","Low Calories","Premium",5,4,0.31,"No",1,3,22,1,4,12.13,194.08,10674.4,0,275895,0
"HF_000161","M",49,"Single",1,56,"Miami","FL","Pescatarian","Plant Based","Quick & Easy",5,3,1,"No",4,2,41,1,3,10.41,124.92,6995.52,0,174049,1
"HF_000162","M",39,"Single",0,30,"Miami","FL","Pescatarian","Plant Based","Quick & Easy",5,7,0.6,"No",2,1,35,3,3,10.61,297.08,8912.4,0,247932,0
"HF_000163","F",19,"Married",1,9,"Orlando","FL","Veggie","Low Salt","Premium",3,3,0.46,"No",2,1,10,5,5,13.47,161.64,1454.76,0,170699,1
"HF_000164","F",34,"Single",1,7,"Houston","TX","Pescatarian","High Protein","Classic",6,2,0.98,"No",4,1,18,4,1,11.24,89.92,629.44,1,170356.5,1
"HF_000165","F",23,"Married",0,59,"Boston","MA","Veggie","Low Carb","Classic",7,3,0.56,"No",1,1,39,3,3,11.72,140.64,8297.76,0,165945.5,1
"HF_000166","M",30,"Single",2,7,"Charlotte","NC","Pescatarian","Low Carb","Premium",4,4,0.64,"Yes",1,3,18,4,3,13.11,209.76,1468.32,0,157544,1
"HF_000167","F",35,"Single",0,13,"Denver","CO","Veggie","Low Calories","Classic",6,5,0.13,"Yes",4,0,14,3,5,9.5,190,2470,0,97964,0
"HF_000168","F",20,"Single",0,29,"Miami","FL","Veggie","Low Carb","Classic",2,2,0.5,"No",1,1,14,3,4,9.45,75.6,2192.4,0,263036,0
"HF_000169","F",29,"Single",0,36,"Rochester","NY","Meat & Veggie","Low Carb","Premium",5,2,0.04,"No",3,1,40,4,3,13.89,111.12,4000.32,1,116734,0
"HF_000170","F",36,"Single",3,58,"Brooklyn","NY","Veggie","Low Carb","Quick & Easy",1,2,0.59,"No",1,3,3,2,3,9.59,76.72,4449.76,0,228557,0
"HF_000171","F",57,"Married",0,38,"New York","NY","Veggie","Low Sugar","Classic",6,6,0.42,"No",3,1,26,3,5,9.86,236.64,8992.32,1,195084,0
"HF_000172","M",60,"Married",0,9,"Dallas","TX","Veggie","Low Salt","Premium",3,4,0.78,"Yes",3,3,0,2,3,13.71,219.36,1974.24,1,187235,1
"HF_000173","M",76,"Married",3,8,"Denver","CO","Pescatarian","Low Carb","Quick & Easy",4,5,0.82,"Yes",0,1,16,2,5,10.78,215.6,1724.8,0,142469,0
"HF_000174","F",29,"Single",1,5,"Cambridge","MA","Meat & Veggie","Low Carb","Premium",4,6,0.19,"Yes",1,0,12,3,3,13.61,326.64,1633.2,0,179436,0
"HF_000175","F",64,"Married",0,16,"San Francisco","CA","Pescatarian","Low Salt","Classic",4,5,0.48,"No",1,2,28,5,4,11.24,224.8,3596.8,0,210512.5,1
"HF_000176","F",42,"Married",1,4,"Austin","TX","Meat & Veggie","Plant Based","Classic",4,2,0.97,"Yes",3,1,1,4,2,9.24,73.92,295.68,1,85182,0
"HF_000177","M",76,"Single",1,20,"Boston","MA","Veggie","Low Sugar","Classic",5,6,0.48,"Yes",3,2,28,3,2,10.86,260.64,5212.8,0,171192,0
"HF_000178","M",42,"Single",0,35,"Dallas","TX","Pescatarian","Plant Based","Classic",1,2,0.29,"No",3,0,41,4,2,10.73,85.84,3004.4,0,257380,0
"HF_000179","M",63,"Single",2,33,"Evanston","IL","Pescatarian","Plant Based","Quick & Easy",4,6,0.84,"No",5,2,9,1,1,10,240,7920,1,105013,0
"HF_000180","M",29,"Single",0,17,"Brooklyn","NY","Pescatarian","Low Sugar","Premium",5,5,0.04,"Yes",3,0,22,3,1,14.41,288.2,4899.4,1,186167,1
"HF_000181","M",67,"Married",0,8,"New York","NY","Meat & Veggie","Plant Based","Premium",6,4,0.09,"No",1,2,8,4,5,13.02,208.32,1666.56,0,145655,0
"HF_000182","M",73,"Single",1,59,"Seattle","WA","Pescatarian","Low Carb","Quick & Easy",1,3,0.36,"Yes",1,3,42,1,4,10.99,131.88,7780.92,0,173105.5,1
"HF_000183","F",48,"Single",5,12,"Dallas","TX","Meat & Veggie","Low Carb","Classic",4,5,0.53,"No",0,1,29,2,3,11.09,221.8,2661.6,0,187235,1
"HF_000184","M",61,"Single",0,29,"Chicago","IL","Veggie","Low Carb","Classic",4,2,0.36,"No",0,3,18,3,3,11.09,88.72,2572.88,0,124786,0
"HF_000185","F",24,"Married",1,58,"Seattle","WA","Veggie","Low Calories","Quick & Easy",6,6,0.88,"Yes",4,0,35,3,3,9.4,225.6,13084.8,0,286794,0
"HF_000186","M",20,"Single",0,27,"Portland","OR","Veggie","Low Carb","Premium",7,3,0.21,"No",5,0,21,3,3,12.22,146.64,3959.28,0,59563,0
"HF_000187","F",62,"Married",4,51,"Denver","CO","Pescatarian","Low Sugar","Premium",7,5,0.27,"No",0,2,19,3,1,14.01,280.2,14290.2,0,195991,0
"HF_000188","M",72,"Married",0,27,"Evanston","IL","Veggie","Low Calories","Premium",6,6,0.11,"No",5,2,11,3,3,13.14,315.36,8514.72,0,288522,0
"HF_000189","F",71,"Married",1,54,"Dallas","TX","Meat & Veggie","Low Calories","Classic",5,4,0.1,"No",1,2,34,4,4,11.94,191.04,10316.16,1,50064,0
"HF_000190","F",30,"Single",4,49,"Evanston","IL","Veggie","Low Salt","Premium",2,3,0.19,"Yes",1,1,44,5,3,13.97,167.64,8214.36,0,56361,0
"HF_000191","M",56,"Single",2,48,"Denver","CO","Pescatarian","Plant Based","Quick & Easy",5,5,0,"Yes",1,3,2,3,5,10.8,216,10368,0,165572,0
"HF_000192","F",34,"Married",1,39,"San Francisco","CA","Veggie","Plant Based","Quick & Easy",2,2,0.97,"No",4,0,23,3,1,8.44,67.52,2633.28,0,56772,0
"HF_000193","M",28,"Single",1,58,"Brooklyn","NY","Meat & Veggie","Low Calories","Quick & Easy",5,5,0.99,"No",0,2,22,1,4,7.95,159,9222,0,166909,0
"HF_000194","M",70,"Married",0,7,"Chicago","IL","Meat & Veggie","Plant Based","Quick & Easy",5,5,0.03,"No",1,0,5,5,2,9.86,197.2,1380.4,0,221248,0
"HF_000195","M",62,"Single",3,40,"Austin","TX","Veggie","Plant Based","Quick & Easy",5,5,0.72,"Yes",5,2,17,3,5,9.75,195,7800,0,219275,0
"HF_000196","F",43,"Single",3,31,"Chicago","IL","Meat & Veggie","Plant Based","Classic",4,4,0.14,"No",4,1,7,3,2,12.59,201.44,6244.64,0,58893,0
"HF_000197","F",29,"Single",1,49,"Brooklyn","NY","Pescatarian","High Protein","Quick & Easy",6,5,0.15,"Yes",1,1,28,5,3,10.62,212.4,10407.6,1,283509,0
"HF_000198","F",34,"Married",2,19,"Atlanta","GA","Meat & Veggie","Low Salt","Classic",6,6,0.39,"Yes",3,0,25,0,3,10.53,252.72,4801.68,1,207632,0
"HF_000199","F",63,"Single",1,56,"Denver","CO","Veggie","Plant Based","Premium",6,4,0.07,"No",3,0,42,3,4,13.23,211.68,11854.08,0,85887,0
"HF_000200","M",44,"Single",3,46,"Austin","TX","Meat & Veggie","Low Sugar","Premium",3,4,0.29,"No",3,0,21,5,2,13.37,213.92,9840.32,0,163119,1
"HF_000201","F",45,"Married",1,13,"Brooklyn","NY","Pescatarian","High Protein","Quick & Easy",7,3,0.25,"No",2,0,13,1,4,9.78,117.36,1525.68,0,139341,0
"HF_000202","F",74,"Married",1,47,"New York","NY","Pescatarian","Plant Based","Classic",2,3,0.46,"No",0,2,39,5,2,11.76,141.12,6632.64,0,190734,1
"HF_000203","F",27,"Married",4,27,"Buffalo","NY","Meat & Veggie","Plant Based","Quick & Easy",2,5,0.01,"No",2,2,17,5,3,8.62,172.4,4654.8,0,67879,0
"HF_000204","M",27,"Married",3,59,"Los Angeles","CA","Pescatarian","Low Calories","Premium",3,5,0.06,"No",4,1,6,4,3,13.47,269.4,15894.6,0,162702,0
"HF_000205","F",61,"Single",1,33,"Oakland","CA","Veggie","Plant Based","Classic",6,6,0.79,"Yes",0,1,2,4,2,10.14,243.36,8030.88,0,182069.5,1
"HF_000206","F",50,"Single",1,53,"Brooklyn","NY","Meat & Veggie","Low Salt","Classic",7,6,0.78,"Yes",1,0,15,4,3,10.54,252.96,13406.88,0,160646,0
"HF_000207","F",55,"Single",2,40,"Austin","TX","Meat & Veggie","Low Calories","Quick & Easy",3,4,0.54,"Yes",1,0,25,4,2,10.12,161.92,6476.8,0,169240,0
"HF_000208","F",24,"Single",0,7,"Dallas","TX","Meat & Veggie","Low Sugar","Premium",5,6,0.4,"Yes",0,3,7,1,3,12.07,289.68,2027.76,0,297367,0
"HF_000209","F",34,"Single",1,12,"Brooklyn","NY","Veggie","Low Sugar","Premium",4,3,0.17,"No",3,3,4,5,4,12.09,145.08,1740.96,0,217877,0
"HF_000210","M",48,"Single",1,12,"Brooklyn","NY","Meat & Veggie","Plant Based","Classic",7,4,0.24,"Yes",2,3,0,4,3,12.38,198.08,2376.96,0,162373,0
"HF_000211","M",56,"Single",2,33,"New York","NY","Pescatarian","Plant Based","Classic",3,3,0.65,"No",3,1,18,3,2,12.66,151.92,5013.36,0,190734,1
"HF_000212","F",68,"Single",1,59,"Buffalo","NY","Veggie","Low Calories","Quick & Easy",7,3,0.64,"No",3,0,19,4,4,8.38,100.56,5933.04,0,157192,0
"HF_000213","F",76,"Single",3,46,"Cambridge","MA","Pescatarian","Low Calories","Premium",1,4,0.33,"No",1,3,11,2,5,12.86,205.76,9464.96,0,165191.5,1
"HF_000214","M",22,"Married",1,15,"Orlando","FL","Pescatarian","Low Carb","Premium",1,4,0.93,"No",2,2,29,5,3,13.44,215.04,3225.6,0,101167,0
"HF_000215","M",62,"Single",0,45,"Buffalo","NY","Meat & Veggie","High Protein","Quick & Easy",2,5,0.69,"No",0,3,25,3,3,9.87,197.4,8883,0,106926,0
"HF_000216","M",57,"Single",2,55,"Dallas","TX","Meat & Veggie","Low Carb","Classic",4,3,0.4,"Yes",2,2,40,2,4,11.51,138.12,7596.6,0,155463,0
"HF_000217","F",32,"Single",2,58,"Los Angeles","CA","Meat & Veggie","Plant Based","Classic",3,2,0.11,"No",1,0,28,4,2,10.36,82.88,4807.04,0,178940,0
"HF_000218","M",34,"Single",2,47,"San Francisco","CA","Veggie","Low Carb","Classic",1,2,0.15,"No",0,2,29,1,2,11.54,92.32,4339.04,1,210512.5,1
"HF_000219","F",70,"Married",1,44,"Denver","CO","Pescatarian","Plant Based","Quick & Easy",3,3,0.76,"No",2,0,15,3,5,9.9,118.8,5227.2,0,170083,0
"HF_000220","M",76,"Single",2,33,"Brooklyn","NY","Meat & Veggie","Low Salt","Quick & Easy",5,3,0.09,"No",1,2,29,0,3,9.35,112.2,3702.6,0,205427,0
"HF_000221","M",70,"Married",1,18,"Houston","TX","Pescatarian","Low Carb","Classic",6,3,0.09,"No",3,3,34,3,5,10.33,123.96,2231.28,0,141129,0
"HF_000222","M",18,"Married",0,15,"Dallas","TX","Pescatarian","Plant Based","Classic",7,2,0,"No",2,0,23,4,3,12.8,102.4,1536,0,187235,1
"HF_000223","F",49,"Married",1,58,"Brooklyn","NY","Pescatarian","Low Salt","Premium",7,4,0.61,"No",3,0,40,2,1,13.41,214.56,12444.48,0,186167,1
"HF_000224","F",49,"Single",1,35,"Oakland","CA","Meat & Veggie","Plant Based","Premium",4,6,0.91,"No",3,1,26,5,5,13.49,323.76,11331.6,0,173108,0
"HF_000225","F",60,"Single",1,20,"San Diego","CA","Meat & Veggie","Low Carb","Quick & Easy",6,5,0.45,"Yes",5,0,25,4,2,9.87,197.4,3948,0,151143,0
"HF_000226","F",50,"Single",2,36,"Buffalo","NY","Meat & Veggie","Plant Based","Quick & Easy",7,5,0.96,"Yes",3,1,9,4,3,9.17,183.4,6602.4,0,89644,0
"HF_000227","F",19,"Single",1,22,"Cambridge","MA","Meat & Veggie","Low Carb","Classic",5,3,0.43,"Yes",0,2,28,3,1,10.87,130.44,2869.68,0,120787,0
"HF_000228","F",75,"Single",0,53,"Los Angeles","CA","Meat & Veggie","Plant Based","Classic",1,4,0.28,"No",5,3,29,4,5,11.99,191.84,10167.52,0,145774,0
"HF_000229","M",52,"Married",2,10,"Evanston","IL","Pescatarian","Low Carb","Classic",1,5,0.2,"Yes",4,1,9,2,4,11.38,227.6,2276,0,85081,0
"HF_000230","M",66,"Married",2,23,"Buffalo","NY","Meat & Veggie","Plant Based","Quick & Easy",4,3,0.05,"No",3,1,16,2,5,10.43,125.16,2878.68,0,133171,0
"HF_000231","F",40,"Married",2,18,"Buffalo","NY","Meat & Veggie","Low Carb","Classic",3,2,0.16,"Yes",0,0,19,4,2,10.51,84.08,1513.44,0,145447,0
"HF_000232","F",58,"Single",1,42,"Los Angeles","CA","Meat & Veggie","Plant Based","Classic",3,3,0.9,"No",4,3,13,4,2,10.42,125.04,5251.68,0,108577,0
"HF_000233","F",19,"Single",1,1,"San Francisco","CA","Meat & Veggie","Low Carb","Premium",1,6,0.02,"No",2,3,26,4,3,13.92,334.08,334.08,0,209895,0
"HF_000234","F",74,"Married",1,27,"Houston","TX","Pescatarian","Low Carb","Classic",4,2,0.52,"No",2,1,19,2,5,11.16,89.28,2410.56,0,74502,0
"HF_000235","F",57,"Single",0,23,"Austin","TX","Veggie","Low Carb","Premium",7,3,0.69,"No",3,0,25,3,2,11.68,140.16,3223.68,0,71093,0
"HF_000236","F",44,"Married",0,56,"Houston","TX","Pescatarian","Low Salt","Quick & Easy",7,6,0.89,"Yes",0,3,3,2,4,10.74,257.76,14434.56,0,256970,0
"HF_000237","F",42,"Married",1,35,"Portland","OR","Meat & Veggie","Low Carb","Classic",2,6,0.26,"Yes",5,3,11,1,5,10.25,246,8610,0,166870.5,1
"HF_000238","F",36,"Single",0,44,"San Francisco","CA","Veggie","Low Sugar","Quick & Easy",4,3,0.13,"Yes",5,2,37,5,5,10.04,120.48,5301.12,0,146608,0
"HF_000239","M",29,"Single",1,27,"Miami","FL","Pescatarian","Plant Based","Classic",1,4,0.75,"Yes",4,0,22,1,4,12.58,201.28,5434.56,0,187907,0
"HF_000240","F",27,"Single",1,41,"Rochester","NY","Veggie","High Protein","Classic",7,6,0.03,"No",0,0,35,3,3,11.45,274.8,11266.8,0,261732,0
"HF_000241","F",59,"Single",0,10,"Houston","TX","Meat & Veggie","Plant Based","Classic",6,4,0.55,"No",3,2,13,3,5,12.11,193.76,1937.6,1,170356.5,1
"HF_000242","M",27,"Married",1,4,"Buffalo","NY","Veggie","Plant Based","Classic",2,6,0.89,"No",5,2,20,3,2,10.26,246.24,984.96,1,108210,0
"HF_000243","F",40,"Single",2,1,"Oakland","CA","Veggie","Low Sugar","Premium",5,4,0.62,"No",2,3,33,5,2,12.36,197.76,197.76,1,73107,0
"HF_000244","M",71,"Married",0,9,"Boston","MA","Meat & Veggie","Low Sugar","Quick & Easy",7,3,0.65,"Yes",4,3,30,4,4,11.46,137.52,1237.68,0,165945.5,1
"HF_000245","M",55,"Single",0,32,"Atlanta","GA","Pescatarian","Plant Based","Quick & Easy",5,2,0.94,"Yes",5,3,11,5,4,9.96,79.68,2549.76,0,226627,0
"HF_000246","F",55,"Single",2,41,"Boston","MA","Pescatarian","Low Sugar","Quick & Easy",3,2,0.6,"No",1,0,44,4,0,10.64,85.12,3489.92,0,242572,0
"HF_000247","M",72,"Married",0,6,"Miami","FL","Veggie","Low Carb","Premium",1,4,0.03,"No",2,0,34,3,3,14.6,233.6,1401.6,0,174049,1
"HF_000248","M",28,"Married",0,2,"Miami","FL","Meat & Veggie","Low Salt","Quick & Easy",6,3,0.59,"No",4,2,25,4,3,9.98,119.76,239.52,0,105424,0
"HF_000249","M",53,"Single",0,50,"Los Angeles","CA","Meat & Veggie","Low Carb","Premium",5,6,0.25,"No",3,1,21,5,4,12.8,307.2,15360,0,273522,0
"HF_000250","M",22,"Married",4,41,"Dallas","TX","Pescatarian","Low Calories","Classic",4,3,0.03,"No",0,0,5,3,3,10.88,130.56,5352.96,0,277150,0
"HF_000251","F",63,"Single",1,18,"Brooklyn","NY","Meat & Veggie","Plant Based","Premium",2,2,0.5,"No",5,0,14,3,2,13.04,104.32,1877.76,1,65911,0
"HF_000252","F",54,"Single",1,47,"Orlando","FL","Meat & Veggie","Plant Based","Quick & Easy",1,5,0.57,"No",2,2,3,0,1,9.71,194.2,9127.4,1,262292,0
"HF_000253","F",59,"Single",2,35,"Dallas","TX","Meat & Veggie","Low Sugar","Quick & Easy",6,2,0.83,"No",3,1,2,3,2,10.37,82.96,2903.6,0,256590,0
"HF_000254","M",43,"Single",0,39,"Rochester","NY","Pescatarian","High Protein","Quick & Easy",6,3,0.47,"Yes",1,3,32,2,3,9.9,118.8,4633.2,0,107099,0
"HF_000255","M",31,"Single",2,34,"Charlotte","NC","Meat & Veggie","Low Carb","Premium",3,4,0.39,"No",4,0,8,0,3,13.9,222.4,7561.6,0,280078,0
"HF_000256","M",46,"Single",1,32,"Brooklyn","NY","Meat & Veggie","Low Calories","Classic",5,5,0.1,"No",4,3,20,2,0,11.45,229,7328,0,186167,1
"HF_000257","M",28,"Single",1,43,"Buffalo","NY","Meat & Veggie","Low Calories","Premium",2,2,0.43,"No",5,3,28,3,5,12.17,97.36,4186.48,0,78254,0
"HF_000258","F",59,"Married",2,9,"Buffalo","NY","Pescatarian","Plant Based","Premium",7,2,0.29,"Yes",4,3,3,0,4,12.87,102.96,926.64,0,132930,0
"HF_000259","F",59,"Married",0,57,"Evanston","IL","Pescatarian","Low Carb","Premium",1,4,0.53,"No",5,2,7,5,4,12.9,206.4,11764.8,0,254481,0
"HF_000260","M",29,"Single",1,32,"Evanston","IL","Meat & Veggie","Plant Based","Quick & Easy",3,5,0.1,"Yes",1,3,32,4,3,11.68,233.6,7475.2,0,79558,0
"HF_000261","M",23,"Single",2,1,"Oakland","CA","Pescatarian","Plant Based","Classic",6,5,0.13,"No",1,2,27,5,5,10.73,214.6,214.6,0,182069.5,1
"HF_000262","F",61,"Single",2,42,"Denver","CO","Meat & Veggie","Low Calories","Quick & Easy",7,3,0.62,"No",1,0,16,5,2,9.61,115.32,4843.44,0,162120,1
"HF_000263","M",43,"Married",1,30,"Brooklyn","NY","Veggie","Plant Based","Classic",3,3,0.52,"Yes",1,1,3,2,3,10.21,122.52,3675.6,0,159495,0
"HF_000264","M",62,"Single",0,6,"Cambridge","MA","Meat & Veggie","Low Sugar","Classic",2,3,0.66,"Yes",5,0,1,1,2,11.44,137.28,823.68,0,80055,0
"HF_000265","F",28,"Single",0,7,"Los Angeles","CA","Meat & Veggie","High Protein","Quick & Easy",3,2,0.37,"Yes",3,1,4,4,1,8.98,71.84,502.88,1,287347,0
"HF_000266","F",22,"Single",1,36,"Los Angeles","CA","Meat & Veggie","Low Carb","Quick & Easy",5,6,0.93,"Yes",3,1,33,2,3,9.48,227.52,8190.72,0,227947,0
"HF_000267","F",30,"Married",2,35,"Miami","FL","Veggie","High Protein","Quick & Easy",6,2,0.71,"No",3,3,22,5,5,10.26,82.08,2872.8,0,78820,0
"HF_000268","F",45,"Single",2,50,"Charlotte","NC","Pescatarian","Low Carb","Classic",4,4,0.02,"No",4,1,3,4,1,11.9,190.4,9520,0,55184,0
"HF_000269","M",51,"Single",0,1,"Brooklyn","NY","Meat & Veggie","Plant Based","Premium",5,5,0.18,"Yes",4,0,2,2,2,14.19,283.8,283.8,1,74760,0
"HF_000270","M",29,"Single",2,8,"Buffalo","NY","Pescatarian","Low Calories","Classic",6,5,0.28,"Yes",5,1,4,4,3,10.83,216.6,1732.8,0,182229,0
"HF_000271","F",51,"Married",0,59,"Dallas","TX","Veggie","High Protein","Classic",4,3,0.22,"No",2,3,3,3,2,9.8,117.6,6938.4,0,227258,0
"HF_000272","F",53,"Married",2,32,"Seattle","WA","Veggie","Plant Based","Classic",1,2,0.54,"No",4,0,31,5,3,10.92,87.36,2795.52,0,157888,0
"HF_000273","F",37,"Single",1,36,"Oakland","CA","Pescatarian","Plant Based","Quick & Easy",3,6,0.12,"Yes",2,2,2,4,3,10.15,243.6,8769.6,0,288130,0
"HF_000274","F",40,"Married",0,11,"Buffalo","NY","Meat & Veggie","Low Sugar","Classic",3,2,0.53,"No",0,0,1,3,4,10.54,84.32,927.52,1,154553,0
"HF_000275","M",46,"Single",0,30,"Charlotte","NC","Meat & Veggie","Plant Based","Classic",5,3,0.55,"Yes",0,1,1,3,3,11.09,133.08,3992.4,0,147957,0
"HF_000276","F",25,"Single",1,27,"Dallas","TX","Meat & Veggie","Low Calories","Quick & Easy",6,4,0.89,"No",3,0,42,5,3,10,160,4320,0,63481,0
"HF_000277","M",66,"Married",2,19,"Dallas","TX","Pescatarian","Plant Based","Quick & Easy",5,2,0.38,"No",3,1,4,5,2,10.59,84.72,1609.68,0,239408,0
"HF_000278","F",53,"Married",1,49,"Buffalo","NY","Veggie","Plant Based","Premium",5,2,0.67,"No",4,1,9,4,3,14.31,114.48,5609.52,0,140711,0
"HF_000279","M",66,"Married",1,38,"New York","NY","Meat & Veggie","Plant Based","Classic",1,5,0.56,"Yes",1,3,8,3,3,10.92,218.4,8299.2,0,77030,0
"HF_000280","F",69,"Married",0,30,"Orlando","FL","Veggie","Plant Based","Classic",2,5,0.21,"No",3,1,1,3,5,9.24,184.8,5544,0,170699,1
"HF_000281","F",53,"Single",0,7,"Buffalo","NY","Veggie","Low Sugar","Classic",1,6,0.97,"Yes",1,3,29,3,4,9.97,239.28,1674.96,1,166389.5,1
"HF_000282","F",28,"Married",0,42,"Brooklyn","NY","Meat & Veggie","Low Carb","Premium",4,5,0.54,"No",5,1,3,5,3,14.21,284.2,11936.4,1,223681,0
"HF_000283","F",47,"Single",0,45,"Los Angeles","CA","Pescatarian","Low Carb","Classic",1,4,0.97,"No",3,1,24,4,1,10.17,162.72,7322.4,0,280093,0
"HF_000284","M",51,"Married",1,10,"Atlanta","GA","Veggie","Low Carb","Quick & Easy",7,4,0.46,"No",1,3,0,4,5,8.79,140.64,1406.4,0,73470,0
"HF_000285","F",58,"Single",0,16,"Cambridge","MA","Pescatarian","Low Calories","Classic",2,4,0.04,"No",1,1,0,4,1,10.78,172.48,2759.68,1,233206,0
"HF_000286","M",33,"Married",1,39,"Rochester","NY","Veggie","Low Salt","Quick & Easy",2,6,0.52,"No",5,2,33,3,2,9.04,216.96,8461.44,0,238121,0
"HF_000287","M",71,"Single",2,44,"Dallas","TX","Meat & Veggie","Low Calories","Quick & Easy",1,6,0.93,"No",1,0,2,2,1,8.51,204.24,8986.56,0,217686,0
"HF_000288","M",68,"Single",2,59,"Houston","TX","Veggie","High Protein","Classic",1,3,0.84,"No",3,3,17,4,5,11.4,136.8,8071.2,0,285215,0
"HF_000289","M",53,"Single",1,43,"Portland","OR","Veggie","Plant Based","Quick & Easy",5,2,0.61,"No",3,1,40,5,4,8.34,66.72,2868.96,0,207370,0
"HF_000290","F",57,"Married",1,49,"San Francisco","CA","Pescatarian","Plant Based","Quick & Easy",6,2,0.61,"No",2,0,44,5,1,11.2,89.6,4390.4,0,183201,0
"HF_000291","M",43,"Single",1,59,"Miami","FL","Meat & Veggie","Plant Based","Classic",3,5,0.16,"No",2,2,38,4,1,10.89,217.8,12850.2,0,125651,0
"HF_000292","M",61,"Married",1,4,"Evanston","IL","Veggie","Low Carb","Quick & Easy",2,2,0.91,"No",0,2,13,2,4,10.23,81.84,327.36,0,113935,0
"HF_000293","M",43,"Married",1,55,"Austin","TX","Meat & Veggie","Plant Based","Premium",5,4,0.01,"Yes",4,0,18,2,2,13.35,213.6,11748,0,235385,0
"HF_000294","F",37,"Married",0,50,"New York","NY","Veggie","Low Salt","Quick & Easy",7,6,0.42,"No",1,2,2,5,2,9.25,222,11100,1,254481,0
"HF_000295","F",44,"Married",1,45,"Buffalo","NY","Pescatarian","Plant Based","Classic",6,6,0.39,"No",0,3,29,2,1,10.42,250.08,11253.6,0,100901,0
"HF_000296","F",72,"Single",0,4,"Dallas","TX","Veggie","Plant Based","Classic",6,3,0.9,"No",4,1,3,3,4,10.93,131.16,524.64,1,134002,0
"HF_000297","F",33,"Single",0,19,"San Diego","CA","Pescatarian","Plant Based","Premium",6,6,0.8,"No",2,3,12,3,2,13.6,326.4,6201.6,1,57007,0
"HF_000298","M",64,"Single",1,56,"Brooklyn","NY","Meat & Veggie","High Protein","Quick & Easy",3,3,0.61,"No",0,1,6,4,4,8.95,107.4,6014.4,0,210381,0
"HF_000299","M",18,"Single",0,12,"Buffalo","NY","Pescatarian","High Protein","Classic",5,2,0.82,"Yes",0,2,2,1,3,11.68,93.44,1121.28,0,141791,0
"HF_000300","F",49,"Single",3,22,"Los Angeles","CA","Veggie","Plant Based","Quick & Easy",3,2,0.45,"Yes",0,0,3,1,0,9.28,74.24,1633.28,0,247466,0
"HF_000301","M",42,"Married",1,17,"Chicago","IL","Meat & Veggie","High Protein","Quick & Easy",7,5,0.27,"No",5,3,37,3,5,11.66,233.2,3964.4,0,122960,0
"HF_000302","M",33,"Married",2,50,"San Diego","CA","Pescatarian","Plant Based","Premium",7,4,0.82,"Yes",1,3,19,1,1,12.98,207.68,10384,0,264318,0
"HF_000303","M",49,"Single",1,43,"Denver","CO","Meat & Veggie","Low Salt","Quick & Easy",6,3,0.8,"No",1,0,11,4,3,8.84,106.08,4561.44,0,162120,1
"HF_000304","F",76,"Single",2,56,"Boston","MA","Veggie","Low Calories","Premium",2,5,0.28,"No",2,3,8,4,3,13.26,265.2,14851.2,0,84671,0
"HF_000305","F",36,"Single",0,36,"Seattle","WA","Meat & Veggie","Plant Based","Quick & Easy",2,4,0.04,"No",0,0,26,0,4,9.59,153.44,5523.84,0,193249,0
"HF_000306","F",45,"Single",1,1,"San Francisco","CA","Pescatarian","Plant Based","Classic",5,6,0.16,"No",0,0,27,3,4,11.16,267.84,267.84,1,283392,0
"HF_000307","F",52,"Single",1,32,"New York","NY","Veggie","Plant Based","Quick & Easy",4,3,0.44,"Yes",4,3,23,3,2,10.69,128.28,4104.96,0,191011,0
"HF_000308","F",60,"Married",0,18,"New York","NY","Veggie","High Protein","Quick & Easy",1,3,0.82,"No",0,2,16,5,5,8.32,99.84,1797.12,0,155383,0
"HF_000309","F",69,"Single",1,59,"Brooklyn","NY","Pescatarian","Plant Based","Classic",1,4,0.21,"No",1,3,42,3,3,10.92,174.72,10308.48,0,163812,0
"HF_000310","F",72,"Single",1,16,"Oakland","CA","Meat & Veggie","Low Carb","Premium",1,4,0.02,"No",1,1,33,5,4,13.51,216.16,3458.56,1,182069.5,1
"HF_000311","F",34,"Single",0,3,"Houston","TX","Veggie","Plant Based","Quick & Easy",7,5,0.44,"Yes",0,2,28,5,4,8.49,169.8,509.4,1,179265,0
